,statement,choice
0, I watered the orange juice ,"Select the most corresponding reason why the statement is against common sense:
A. the orange juice is too hot
B. she adds some water into the orange juice
C. the orange juice doesn't need to be watered
#statement:  I watered the orange juice 
choice:  B - She added Some Water Into The Orange Juice"
0, Food gets hotter as you leave it out ,"Select the most corresponding reason why the statement is against common sense:
A. Food needs to be stored in the refrigerator
B. heat makes food hotter
C. Being outside makes food cool down
#statement:  Food gets hotter as you leave it out 
choice:  B - Heat Makes Food Hotter"
0, I wear my gloves on my feet. ,"Select the most corresponding reason why the statement is against common sense:
A. You wear gloves and shoes.
B. Feet are a body part you put articles of clothing on.
C. gloves are not designed for feet.
#statement:  I wear my gloves on my feet. 
choice:  C) Glove's aren’t made to be worn by your foot"
0, Amy swam to Texas to see Austin ,"Select the most corresponding reason why the statement is against common sense:
A. Swimming is good for health
B. Austin is the capital of Texas
C. Amy cannot swim to Texas
#statement:  Amy swam to Texas to see Austin 
choice:  C"
0, Texas is snowing in the summer. ,"Select the most corresponding reason why the statement is against common sense:
A. It never snows in the summertime of Texas.
B. Texas sometimes snows in the winter.
C. The winter in texas sometimes can be very warm.
#statement:  Texas is snowing in the summer. 
choice:  B - Sometimes Snows In Winter"
0, smoking is good for health ,"Select the most corresponding reason why the statement is against common sense:
A. it is forbidden to smoke indoors
B. cigarettes contain many chemicals that will affect your health
C. some young people think lighting cigarettes and smoking is cool
#statement:  smoking is good for health 
choice:  C) Some Young People Think Lighting Cigarette And Smoking Is Cool"
0, They grabbed a dinosaur from the drawer. ,"Select the most corresponding reason why the statement is against common sense:
A. A dinosaur wouldn't fit in a drawer.
B. A dinosaur is extinct while a drawer is a piece of furniture.
C. A dinosaur cannot reach a drawer.
#statement:  They grabbed a dinosaur from the drawer. 
choice:  C"
0, Pigs lay eggs ,"Select the most corresponding reason why the statement is against common sense:
A. Pigs are Carnivore.
B. Pigs are fat.
C. Pigs are mammals
#statement:  Pigs lay eggs 
choice:  A"
0, the sun comes from sunlight ,"Select the most corresponding reason why the statement is against common sense:
A. the sunlight is usually strong in the summer
B. the sun produces the sunlight
C. the light of the moon comes from the sunlight
#statement:  the sun comes from sunlight 
choice:  B - The Sun Produces Light"
0, The bike overtake the car ,"Select the most corresponding reason why the statement is against common sense:
A. The bike has the same color as the bike
B. The car is faster than the bike
C. The bike don't need oil but the car does
#statement:  The bike overtake the car 
choice:  C)The Bike doesn’t Need Oil But Car Does"
0, The doctor smashed the patient's broken bone. ,"Select the most corresponding reason why the statement is against common sense:
A. The doctor was the patient.
B. The patient did not care about their broken bone.
C. A doctor's job is to heal.
#statement:  The doctor smashed the patient's broken bone. 
choice:  C (a Doctor’s Job Is To Heal)"
0, a blue painting is floating in air ,"Select the most corresponding reason why the statement is against common sense:
A. a float floats in water, not on a painting
B. a painting can only sink
C. paintings can not float in air
#statement:  a blue painting is floating in air 
choice:  C"
0, Lotion is useful for moisturizing your tea. ,"Select the most corresponding reason why the statement is against common sense:
A. Lotion is a skin product, not a food additive.
B. Tea is already wet so it doesn't need moisturizing.
C. Lotion is opaque while tea is translucent.
#statement:  Lotion is useful for moisturizing your tea. 
choice:  A"
0, sitting on the barbed wire is more comfortable than sitting on a stool ,"Select the most corresponding reason why the statement is against common sense:
A. stools are hard and don't have back support
B. barbed wire is used on the tops of fences
C. the barbed wire has spikes that will stab you, so sit on the barbed wire is dangerous
#statement:  sitting on the barbed wire is more comfortable than sitting on a stool 
choice:  C"
0, The whale was found in the forest ,"Select the most corresponding reason why the statement is against common sense:
A. Whales are aquatic and don't live in forests.
B. Whales don't like the smell of pine trees.
C. Whales can't swim on dry land.
#statement:  The whale was found in the forest 
choice:  C)Whales cannot survive or thrive outside water"
0, You must eat lots of fats and sugar to stay healthy. ,"Select the most corresponding reason why the statement is against common sense:
A. Health is wealth.
B. The food with fats and sugar is tasty good.
C. Fats and sugar make you unhealthy and unfit.
#statement:  You must eat lots of fats and sugar to stay healthy. 
choice:  C"
0, A diet high in sugar is mandatory ,"Select the most corresponding reason why the statement is against common sense:
A. some people think that sugar is mandatory
B. It is impossible to only eat sugar every day
C. It is not mandatory in any country to eat a lot of sugar
#statement:  A diet high in sugar is mandatory 
choice:  B"
0, the clothes are running away ,"Select the most corresponding reason why the statement is against common sense:
A. clothes can do nothing itself
B. he wears the clothes and runs away
C. he like to put on nice clothes
#statement:  the clothes are running away 
choice:  B"
0, The cheetah washed up on the beach ,"Select the most corresponding reason why the statement is against common sense:
A. Cheetahs do not live in the ocean
B. Cheetahs are a type of cats
C. Cheetahs have spots on them
#statement:  The cheetah washed up on the beach 
choice:  B - ""The cheetah has been found to be alive and well, despite being stranded for several days."""
