,statement,choice
0, Artificial flowers in my flower vase wilts soon ,"#statement:  Artificial flowers in my flower vase wilts soon 
Choose the option regarding why this statement is against common sense:
A. As artificial flowers has no life, it will never wilt
B. Few artificial flowers looks exactly like real flowers
C. Artificial flowers does not grow in a plant like real flowers
choice:  B"
0, I play games on my shoes ,"#statement:  I play games on my shoes 
Choose the option regarding why this statement is against common sense:
A. your shoes are old
B. There are no games on shoes
C. Your shoes need to be updated
choice:  B - there aren't any video game consoles or software installed in a pair of sneakers, so it isn’t possible for someone “to play” them like they would with an"
0, He walked a rock in the park ,"#statement:  He walked a rock in the park 
Choose the option regarding why this statement is against common sense:
A. rocks are usually too heavy to walk on a leash
B. A dog must have legs to be walked on a leash
C. rocks prefer to be carried instead of walking
choice:  B) dogs do not typically use their own feet when being taken for walks, they rely more heavily upon humans or other animals doing so"
0, A cat eats a building ,"#statement:  A cat eats a building 
Choose the option regarding why this statement is against common sense:
A. A cat is smaller than. A building
B. A cat is alive, while a building is not
C. A building is made of bricks and can not eat buy cats
choice:  C) Building are typically constructed from materials such as concrete or steel rather that being edible by animals like cats"
0, grass grows in the water ,"#statement:  grass grows in the water 
Choose the option regarding why this statement is against common sense:
A. Grass also needs water to grow up
B. grass needs to grow on the ground to absorb nutrition from the soil
C. There are some grasses growing near to the water
choice:  B"
0, the store is for learning ,"#statement:  the store is for learning 
Choose the option regarding why this statement is against common sense:
A. the store is for shopping
B. I don't like the store
C. I work at the store
choice:  B, i do not have any connection to or interest in stores"
0, she cooked mosquitos and ants for dinner ,"#statement:  she cooked mosquitos and ants for dinner 
Choose the option regarding why this statement is against common sense:
A. mosquitos and ants both are insects
B. there are many mosquitos and ants in the earth
C. few people eat mosquitos and ants
choice:  C) Few People Eat Mosquitoes And Ants"
0," At the restaurant, police came for taking orders ","#statement:  At the restaurant, police came for taking orders 
Choose the option regarding why this statement is against common sense:
A. Jhone usually sees police while walking to the restaurant
B. Police is the person who came for help at an emergency
C. Usually waiter is the person who takes an order at the restaurant
choice:  C)Usually a waite"
0, dogs are social animals who prefer a solitary existence to live in a pack ,"#statement:  dogs are social animals who prefer a solitary existence to live in a pack 
Choose the option regarding why this statement is against common sense:
A. dogs like to run after the moving objects
B. dogs prefer interacting with others and do not cope well alone
C. some dogs chase their own tails when they feel lonely
choice:  B) Dogs Prefer Interacting With Others And Do Not Cope Well Alone"
0, milk like a baby ,"#statement:  milk like a baby 
Choose the option regarding why this statement is against common sense:
A. every baby drink milk
B. milk producer is a cow
C. milk is not a human or animal
choice:  B"
0, you are able to use a brick as a bookmark ,"#statement:  you are able to use a brick as a bookmark 
Choose the option regarding why this statement is against common sense:
A. a brick is too large an object to fit in a book and allow it to fully close
B. using a bookmark contributes to review questions before each reading session
C. people use bricks as a building or paving material
choice:  B"
0, The man is a rubber ,"#statement:  The man is a rubber 
Choose the option regarding why this statement is against common sense:
A. The man does not like rubber
B. Rubber is not resilient
C. A man cannot be made of rubber
choice:  C"
0, Jill received a bill from the moon ,"#statement:  Jill received a bill from the moon 
Choose the option regarding why this statement is against common sense:
A. she wants to send the bill to the moon
B. the moon is larger than a bill
C. there is no company on the moon
choice:  C"
0, You can sell a baby on Facebook ,"#statement:  You can sell a baby on Facebook 
Choose the option regarding why this statement is against common sense:
A. People can sell baby essentials on the Internet
B. Children are afraid of being sealed
C. Selling babies is illegal everywhere
choice:  C) selling babys illeagl evewhere"
0, we can touch the rainbows ,"#statement:  we can touch the rainbows 
Choose the option regarding why this statement is against common sense:
A. a rainbow usually has seven colors and looks beautiful
B. a rainbow is a phenomenon of light refraction, which is unbodied
C. a rainbow usually appears after the rain
choice:  B) A Rainbow Is an Optical Phenomenon That Occurs When Sunlight Refracts Through Water Droplets in The Air"
0," if it doesn't rain for a long time, the earth will get very wet ","#statement:  if it doesn't rain for a long time, the earth will get very wet 
Choose the option regarding why this statement is against common sense:
A. rain comes from dark clouds
B. earth won't get wet if there is no rain
C. if it rains, take an umbrella with you when you go out
choice:  B - Earth Won’t Get Wet If There Is No Rain"
0, The dog hates his hoster ,"#statement:  The dog hates his hoster 
Choose the option regarding why this statement is against common sense:
A. Dogs are royalty to their hosters
B. Man speaks and dog barks.
C. The Dog is a smart animal so does the man.
choice:  B"
0, I hide successfully behind a book ,"#statement:  I hide successfully behind a book 
Choose the option regarding why this statement is against common sense:
A. People is usually much. Larger than a book
B. People like to read books
C. He hides behind the bookcase
choice:  C) he Hide's Behind The Book Case"
